Date,Open,High,Low,Close,Adj Close,Volume
2019/3/20,117.389999,118.75,116.709999,117.519997,117.086586,28113300
2019/3/21,117.139999,120.82,117.089996,120.220001,119.776634,29854400
2019/3/22,119.5,119.589996,117.040001,117.050003,116.618324,33624500
2019/3/25,116.559998,118.010002,116.32,117.660004,117.226074,27067100
2019/3/26,118.620003,118.709999,116.849998,117.910004,117.475151,26097700
2019/3/27,117.879997,118.209999,115.519997,116.769997,116.339348,22733400
2019/3/28,117.440002,117.580002,116.129997,116.93,116.498764,18334800
2019/3/29,118.07,118.32,116.959999,117.940002,117.505043,25399800
2019/4/1,118.949997,119.110001,118.099998,119.019997,118.581055,22789100
2019/4/2,119.059998,119.480003,118.519997,119.190002,118.750435,18142300
2019/4/3,119.860001,120.43,119.150002,119.970001,119.527557,22860700
2019/4/4,120.099998,120.230003,118.379997,119.360001,118.9198,20112800
2019/4/5,119.389999,120.230003,119.370003,119.889999,119.447845,15826200
2019/4/8,119.809998,120.019997,118.639999,119.93,119.487701,15116200
2019/4/9,118.629997,119.540001,118.580002,119.279999,118.840096,17612000
2019/4/10,119.760002,120.349998,119.540001,120.190002,119.746742,16477200
2019/4/11,120.540001,120.849998,119.919998,120.330002,119.88623,14209100
2019/4/12,120.639999,120.980003,120.370003,120.949997,120.503937,19745100
2019/4/15,120.940002,121.580002,120.57,121.050003,120.603577,15792600
2019/4/16,121.639999,121.650002,120.099998,120.769997,120.3246,14071800
2019/4/17,121.239998,121.849998,120.540001,121.769997,121.320915,19300900
2019/4/18,122.190002,123.519997,121.300003,123.370003,122.915016,27991000
2019/4/22,122.620003,124,122.57,123.760002,123.303581,15648700
2019/4/23,124.099998,125.580002,123.830002,125.440002,124.977379,24025500
2019/4/24,125.790001,125.849998,124.519997,125.010002,124.548965,31257000
2019/4/25,130.059998,131.369995,128.830002,129.149994,128.673691,38033900
2019/4/26,129.699997,130.520004,129.020004,129.889999,129.410965,23654900
2019/4/29,129.899994,130.179993,129.350006,129.770004,129.291412,16324200
2019/4/30,129.809998,130.699997,129.389999,130.600006,130.118362,24166500
2019/5/1,130.529999,130.649994,127.699997,127.879997,127.408379,26821700
2019/5/2,127.980003,128,125.519997,126.209999,125.744537,27350200
2019/5/3,127.360001,129.429993,127.25,128.899994,128.424606,24911100
2019/5/6,126.389999,128.559998,126.110001,128.149994,127.677376,24239800
2019/5/7,126.459999,127.18,124.220001,125.519997,125.057083,36017700
2019/5/8,125.440002,126.370003,124.75,125.510002,125.047127,28419000
2019/5/9,124.290001,125.790001,123.57,125.5,125.037155,27235800
2019/5/10,124.910004,127.93,123.82,127.129997,126.661148,30915100
2019/5/13,124.110001,125.550003,123.040001,123.349998,122.895088,33944900
2019/5/14,123.870003,125.879997,123.699997,124.730003,124.270004,25266300
2019/5/15,124.260002,126.709999,123.699997,126.019997,126.019997,24722700
2019/5/16,126.75,129.380005,126.459999,128.929993,128.929993,30112200
2019/5/17,128.309998,130.460007,127.919998,128.070007,128.070007,25770500
2019/5/20,126.519997,127.589996,125.760002,126.220001,126.220001,23706900
2019/5/21,127.43,127.529999,126.580002,126.900002,126.900002,15293300
2019/5/22,126.620003,128.240005,126.519997,127.669998,127.669998,15396500
2019/5/23,126.199997,126.290001,124.739998,126.18,126.18,23603800
2019/5/24,126.910004,127.419998,125.970001,126.239998,126.239998,14123400
2019/5/28,126.980003,128,126.050003,126.160004,126.160004,23128400
2019/5/29,125.379997,125.389999,124.040001,124.940002,124.940002,22763100
2019/5/30,125.260002,125.760002,124.779999,125.730003,125.730003,16829600
2019/5/31,124.230003,124.620003,123.32,123.68,123.68,26646800
2019/6/3,123.849998,124.370003,119.010002,119.839996,119.839996,37983600
2019/6/4,121.279999,123.279999,120.650002,123.160004,123.160004,29382600
2019/6/5,124.949997,125.870003,124.209999,125.830002,125.830002,24926100
2019/6/6,126.440002,127.970001,125.599998,127.82,127.82,21459000
2019/6/7,129.190002,132.25,128.259995,131.399994,131.399994,33885600
2019/6/10,132.399994,134.080002,132,132.600006,132.600006,26477100
2019/6/11,133.880005,134.240005,131.279999,132.100006,132.100006,23913700
2019/6/12,131.399994,131.970001,130.710007,131.490005,131.490005,17092500
2019/6/13,131.979996,133,131.559998,132.320007,132.320007,17200800
2019/6/14,132.259995,133.789993,131.639999,132.449997,132.449997,17821700
2019/6/17,132.630005,133.729996,132.529999,132.850006,132.850006,14517800
2019/6/18,134.190002,135.240005,133.570007,135.160004,135.160004,25934500
2019/6/19,135,135.929993,133.809998,135.690002,135.690002,23744400
2019/6/20,137.449997,137.660004,135.720001,136.949997,136.949997,33042600
2019/6/21,136.580002,137.729996,136.460007,136.970001,136.970001,36727900
2019/6/24,137,138.399994,137,137.779999,137.779999,20628800
2019/6/25,137.25,137.589996,132.729996,133.429993,133.429993,33327400
2019/6/26,134.350006,135.740005,133.600006,133.929993,133.929993,23657700
2019/6/27,134.139999,134.710007,133.509995,134.149994,134.149994,16557500
2019/6/28,134.570007,134.600006,133.160004,133.960007,133.960007,30043000
2019/7/1,136.630005,136.699997,134.970001,135.679993,135.679993,22654200
2019/7/2,136.119995,136.589996,135.339996,136.580002,136.580002,15237800
2019/7/3,136.800003,137.740005,136.289993,137.460007,137.460007,13629300
2019/7/5,135.940002,137.330002,135.720001,137.059998,137.059998,18141100
2019/7/8,136.399994,137.100006,135.369995,136.960007,136.960007,16779700
2019/7/9,136,136.970001,135.800003,136.460007,136.460007,19953100
2019/7/10,137.130005,138.580002,137.020004,137.850006,137.850006,24204400
2019/7/11,138.199997,139.220001,137.869995,138.399994,138.399994,22327900
2019/7/12,138.850006,139.130005,138.009995,138.899994,138.899994,18936800
2019/7/15,139.440002,139.539993,138.460007,138.899994,138.899994,16651500
2019/7/16,138.960007,139.050003,136.520004,137.080002,137.080002,22726100
2019/7/17,137.699997,137.929993,136.220001,136.270004,136.270004,20211000
2019/7/18,135.550003,136.619995,134.669998,136.419998,136.419998,30808700
2019/7/19,140.220001,140.669998,136.449997,136.619995,136.619995,48992400
2019/7/22,137.410004,139.190002,137.330002,138.429993,138.429993,25074900
2019/7/23,139.759995,139.990005,138.029999,139.289993,139.289993,18034600
2019/7/24,138.899994,140.740005,138.850006,140.720001,140.720001,20738300
2019/7/25,140.429993,140.610001,139.320007,140.190002,140.190002,18356900
2019/7/26,140.369995,141.679993,140.300003,141.339996,141.339996,19037600
2019/7/29,141.5,141.509995,139.369995,141.029999,141.029999,16605900
2019/7/30,140.139999,141.220001,139.800003,140.350006,140.350006,16846500
2019/7/31,140.330002,140.490005,135.080002,136.270004,136.270004,38598800
2019/8/1,137,140.940002,136.929993,138.059998,138.059998,40557500
2019/8/2,138.089996,138.320007,135.259995,136.899994,136.899994,30791600
2019/8/5,133.300003,133.929993,130.779999,132.210007,132.210007,42749600
2019/8/6,133.800003,135.679993,133.210007,134.690002,134.690002,32696700
2019/8/7,133.789993,135.649994,131.830002,135.279999,135.279999,33414500
2019/8/8,136.600006,138.990005,135.929993,138.889999,138.889999,27496500
2019/8/9,138.610001,139.380005,136.460007,137.710007,137.710007,23194600
