Date,Open,High,Low,Close,Adj Close,Volume
2018/12/20,115.699997,116.449997,111.699997,113.019997,109.121124,8454400
2018/12/21,112.5,115.279999,110.440002,110.940002,107.112885,10386500
2018/12/24,109.900002,111,107.5,107.57,103.859131,3821400
2018/12/26,108,111.389999,105.940002,111.389999,107.547356,6645800
2018/12/27,109.989998,113.779999,109.470001,113.779999,109.854912,6045600
2018/12/28,114.220001,114.800003,112.5,113.029999,109.130783,5117500
2018/12/31,113.330002,114.349998,112.419998,113.669998,109.748711,4982800
2019/1/2,112.010002,115.980003,111.690002,115.209999,111.235573,4239900
2019/1/3,114.529999,114.879997,112.690002,112.910004,109.014923,4346700
2019/1/4,114.910004,117.489998,114.440002,117.32,113.272789,4477800
2019/1/7,117.5,118.830002,116.669998,118.150002,114.074165,3751200
2019/1/8,119.660004,120.57,118.980003,119.830002,115.696205,4763600
2019/1/9,120.910004,121.400002,119.870003,120.690002,116.526535,3633700
2019/1/10,120.080002,121.860001,119.949997,121.790001,117.588585,3910000
2019/1/11,121.580002,121.620003,120.199997,121.459999,117.269974,3722400
2019/1/14,120.510002,120.650002,119.760002,120.389999,116.236893,5228700
2019/1/15,120.959999,121.93,120.82,121.730003,117.53067,3507500
2019/1/16,121.580002,122,120.830002,121.620003,117.424461,3841100
2019/1/17,120.559998,122.410004,120.550003,122.190002,117.9748,5029900
2019/1/18,123.269997,124.720001,122.709999,123.82,119.548561,6008500
2019/1/22,123.300003,123.800003,121.540001,122.519997,118.293404,10052400
2019/1/23,131.369995,135,130.309998,132.889999,128.305664,22063700
2019/1/24,132.630005,133.210007,131.429993,132.529999,127.958092,6322900
2019/1/25,132.869995,134.440002,132.429993,133.970001,129.348419,5707400
2019/1/28,133.100006,134.809998,132.580002,134.270004,129.638077,5357700
2019/1/29,134.289993,135.410004,133.600006,134.330002,129.695984,5037100
2019/1/30,134,135.029999,133.25,134.380005,129.744263,4500900
2019/1/31,134.449997,134.720001,133.740005,134.419998,129.782883,4884000
2019/2/1,134.970001,135.199997,133.350006,134.100006,129.473938,3806000
2019/2/4,134.020004,135.199997,132.990005,135.190002,130.526321,3966600
2019/2/5,135.279999,135.820007,134.919998,135.550003,130.873917,5398900
2019/2/6,135.220001,136.649994,135.169998,136.320007,131.617355,4879700
2019/2/7,133.550003,134.470001,132.119995,133.190002,130.093613,4379400
2019/2/8,132.339996,133.710007,132.190002,133.710007,130.601532,3249800
2019/2/11,134.289993,135.149994,133.910004,133.990005,130.875031,3095100
2019/2/12,135.149994,136.199997,134.860001,136.050003,132.887131,3317200
2019/2/13,136.919998,137.919998,136.410004,137.520004,134.322952,4253000
2019/2/14,137.169998,137.600006,136.210007,136.479996,133.307129,2789400
2019/2/15,137.580002,138.190002,137.389999,138.029999,134.821106,3844100
2019/2/19,137.809998,138.699997,137.360001,138.699997,135.47551,3385700
2019/2/20,138.759995,139.240005,137.220001,138,134.791794,3802000
2019/2/21,137.820007,138.350006,137.350006,137.839996,134.635513,2937300
2019/2/22,138.729996,139.380005,138.429993,139.25,136.012741,3113700
2019/2/25,140,140.470001,139.320007,139.460007,136.21785,3194200
2019/2/26,139.669998,140.490005,139.470001,139.720001,136.471802,3060400
2019/2/27,139.25,139.570007,138.399994,139.169998,135.934601,2530900
2019/2/28,138.770004,139.059998,137.720001,138.130005,134.918777,3457800
2019/3/1,139.309998,140.039993,138.639999,139.199997,135.963882,3030000
2019/3/4,139.990005,140.080002,137.169998,138.429993,135.211792,3406900
2019/3/5,138.369995,138.740005,137.559998,137.880005,134.674591,4250300
2019/3/6,138.119995,138.389999,136.720001,136.979996,133.795502,2768300
2019/3/7,136.610001,136.889999,134.630005,135.360001,132.213181,4358800
2019/3/8,134.210007,135.240005,133.580002,135.089996,131.949432,3773600
2019/3/11,136.029999,137.729996,135.839996,137.710007,134.508545,3939300
2019/3/12,138.520004,139.699997,137.860001,138.279999,135.065277,3954700
2019/3/13,138.050003,139.320007,137.850006,138.559998,135.338776,3173200
2019/3/14,138.509995,138.940002,138.059998,138.789993,135.563431,2738600
2019/3/15,139.369995,140.330002,139.229996,139.429993,136.188538,7153700
2019/3/18,139.830002,140.369995,138.720001,140.210007,136.950424,3268500
2019/3/19,140.960007,141.699997,140,140.490005,137.223907,3482300
2019/3/20,140.529999,140.699997,138.979996,139.600006,136.354614,3649500
2019/3/21,139.100006,142.119995,138.880005,141.440002,138.151825,3605400
2019/3/22,140.970001,141.440002,138.899994,139.449997,136.208084,3877200
2019/3/25,139.059998,139.910004,138.350006,139.179993,135.944351,2839800
2019/3/26,139.929993,141.020004,139.419998,140.220001,136.96019,2553700
2019/3/27,140.410004,140.490005,138.399994,139.240005,136.002975,3098200
2019/3/28,139.910004,140.440002,139.100006,139.919998,136.66716,2663900
2019/3/29,140.5,141.220001,140.149994,141.100006,137.819733,3101400
2019/4/1,141.509995,143.410004,141.509995,143.300003,139.968582,3984300
2019/4/2,143.350006,143.949997,142.600006,143,139.675552,2404800
2019/4/3,143.649994,144.220001,143.009995,143.630005,140.290909,2681200
2019/4/4,143.619995,144.139999,142.539993,142.779999,139.460663,2771100
2019/4/5,143.289993,143.5,142.460007,143.279999,139.949051,2731800
2019/4/8,143.020004,143.419998,142.869995,143.389999,140.056488,2118200
2019/4/9,142.660004,142.949997,141.839996,142.110001,138.806259,3038500
2019/4/10,142.199997,143.5,141.979996,143.020004,139.695099,2678000
2019/4/11,143.800003,144.110001,143.029999,143.779999,140.437424,2942000
2019/4/12,144.259995,144.440002,143.699997,144.350006,140.994171,2898900
2019/4/15,144.399994,144.460007,143.270004,143.899994,140.554626,3603200
2019/4/16,144.399994,145.389999,144.020004,145.139999,141.765808,6301700
2019/4/17,137.369995,141.979996,136.259995,139.110001,135.875992,12525700
2019/4/18,139,140.490005,138.699997,140.330002,137.067627,4960000
2019/4/22,139.419998,140.559998,138.479996,138.889999,135.661102,4494000
2019/4/23,139.149994,140.919998,138.940002,140.440002,137.175064,4462200
2019/4/24,140.600006,141.309998,139.779999,139.949997,136.696457,2774900
2019/4/25,139.699997,139.75,137.710007,138.630005,135.40715,2910100
2019/4/26,139.339996,139.889999,138.809998,139.440002,136.198318,2319800
2019/4/29,139.149994,139.630005,138.809998,139.050003,135.817383,2958300
2019/4/30,139.110001,140.440002,138.679993,140.270004,137.009018,4638800
2019/5/1,140.550003,141.809998,140.169998,140.559998,137.292282,3053700
2019/5/2,140.5,141.279999,139.410004,139.589996,136.344818,3541400
2019/5/3,139.699997,141,139.630005,140.25,136.989487,2579900
2019/5/6,138.300003,140.690002,137.899994,140.380005,137.11647,2793300
2019/5/7,139.149994,139.509995,136.190002,137.639999,134.44017,4726800
2019/5/8,137.770004,138.699997,137.130005,138,134.791794,3818900
2019/5/9,134.889999,135.580002,133.029999,135.339996,133.763901,4192700
2019/5/10,134.880005,135.75,132.419998,135.320007,133.744141,3977600
2019/5/13,133.279999,133.570007,130.960007,131.419998,129.889557,4958000
2019/5/14,131.820007,134.320007,131.679993,133.309998,131.757538,3280400
2019/5/15,132.589996,134.589996,132.369995,134.399994,132.834854,2551000
2019/5/16,134.740005,136.110001,134.639999,135.880005,134.297623,3017300
2019/5/17,134.679993,135.410004,133.940002,134.320007,132.755798,2619100
2019/5/20,133.529999,135.429993,132.929993,135.119995,133.546463,3264500
2019/5/21,136.119995,137.059998,135.789993,136.449997,134.860977,2503500
2019/5/22,136,136.75,135.710007,136.350006,134.762146,1849800
2019/5/23,135.130005,135.130005,130.440002,132.389999,130.848267,5343400
2019/5/24,133.529999,134.25,131.589996,132.279999,130.739548,2596100
2019/5/28,132.130005,132.639999,130.270004,130.460007,128.94075,4908800
2019/5/29,130,130.279999,128.320007,129.690002,128.179703,3679000
2019/5/30,129.740005,129.970001,128.929993,129.570007,128.061111,2741900
2019/5/31,128.440002,128.440002,126.849998,126.989998,125.511147,3539300
2019/6/3,127.099998,128.559998,127.059998,128.270004,126.776245,4266900
2019/6/4,129.559998,132.740005,129.089996,132.690002,131.144775,3913500
2019/6/5,133.380005,133.610001,130.470001,131.490005,129.95874,3161300
2019/6/6,132.190002,132.649994,130.899994,132.220001,130.680237,2298200
2019/6/7,132.470001,134.720001,132.210007,133.309998,131.757538,2553400
2019/6/10,134.380005,135.350006,133.910004,134.740005,133.170898,2911300
2019/6/11,135.320007,136.460007,135.050003,135.949997,134.366806,3407300
2019/6/12,135.559998,135.940002,134.410004,134.869995,133.299377,2254700
2019/6/13,135.130005,136.270004,135.089996,135.759995,134.179016,2955300
2019/6/14,135.440002,135.880005,134.429993,135.149994,133.576111,2193300
2019/6/17,135.389999,136.029999,134.699997,134.949997,133.378448,2194100
2019/6/18,135.199997,137.190002,135.199997,136.380005,134.791794,2914700
2019/6/19,136.429993,138.360001,136.240005,137.080002,135.483643,2382400
2019/6/20,138.929993,139.539993,138.199997,138.850006,137.233032,3071000
2019/6/21,138.440002,139.539993,138.389999,139.199997,137.578949,5288700
2019/6/24,139.199997,140.149994,139.050003,139.350006,137.727219,2186000
2019/6/25,139.460007,139.550003,138.130005,138.360001,136.748734,2801200
2019/6/26,138.869995,139.679993,138.410004,138.520004,136.906876,2284600
2019/6/27,138.720001,139.300003,137.949997,138.520004,136.906876,2149800
2019/6/28,138.570007,139.139999,137.839996,137.899994,136.294083,6153900
2019/7/1,139.600006,141.490005,139.279999,139.880005,138.251038,3377700
2019/7/2,139.75,140.429993,139.470001,140.220001,138.587082,2409700
2019/7/3,140.720001,141.820007,140.429993,141.539993,139.891693,1930400
2019/7/5,140.869995,141.490005,139.910004,141.380005,139.733566,2134700
2019/7/8,141.050003,141.289993,140.270004,140.570007,138.933014,2395300
2019/7/9,140.610001,140.990005,139.130005,139.330002,137.707443,3365200
2019/7/10,140,141.910004,139.789993,140.470001,138.834167,2513900
2019/7/11,140.789993,141.580002,140.300003,141.240005,139.5952,2132900
2019/7/12,141.919998,142.919998,141.660004,142.740005,141.077728,2786200
2019/7/15,142.889999,143.509995,142.119995,143.320007,141.650986,2368300
2019/7/16,143.169998,144.039993,143.020004,143.529999,141.858536,3474700
2019/7/17,143.610001,143.800003,141.949997,143.070007,141.4039,6064300
2019/7/18,142.5,150.309998,142.199997,149.630005,147.887497,12695400
2019/7/19,149.960007,151.580002,149.550003,149.679993,147.936905,7290700
2019/7/22,150.160004,151.940002,149.699997,149.740005,147.996216,4092600
2019/7/23,150.570007,150.720001,148.380005,150.380005,148.628769,3742200
2019/7/24,150.119995,151.449997,149.199997,150.029999,148.282837,2952400
2019/7/25,149.820007,150.619995,148.610001,150.389999,148.638641,3102100
2019/7/26,151,151.410004,150.100006,151.360001,149.597351,2904300
2019/7/29,151.110001,151.479996,150.320007,150.880005,149.12294,2075500
2019/7/30,150,150.399994,149.220001,149.770004,148.025864,2632700
2019/7/31,149.699997,150.179993,146.389999,148.240005,146.513687,3722900
2019/8/1,148.899994,152.820007,148.5,150.320007,148.569458,6344000
2019/8/2,149.029999,152.949997,145.589996,147.25,145.535202,8101700
2019/8/5,144.979996,145.100006,139.149994,140.759995,139.120789,7114900
2019/8/6,142.029999,142.470001,139.309998,140.729996,139.091141,5070700
2019/8/7,138.740005,139.580002,136.410004,139.110001,137.490005,5931900
2019/8/8,138.449997,140.419998,137.759995,140.100006,140.100006,5261100
2019/8/9,139.270004,139.309998,135.350006,136.130005,136.130005,5224000
