Cust_ID,Bo_Age,Ln_Orig,Orig_LTV_Ratio_Pct,Credit_score,First_home,Tot_mthly_debt_exp,Tot_mthly_incm,orig_apprd_val_amt,pur_prc_amt,DTI Ratio,Status,OUTCOME,State,Median_state_inc,UPB>Appraisal
3378,37,230000,100,699,Y,1679,3718,109000,108000,0.451587,Active,non-default,UT,"50,614",1
3379,37,124150,100,633,N,0,3485,108000,108000,0,Active,non-default,TN,"38,550",1
3380,49,151950,80,652,Y,1205,3163,108000,108000,0.380967,Active,non-default,FL,"40,171",1
3381,46,183000,42,758,N,1391,3369,108000,108000,0.412882,Active,non-default,GA,"43,217",1
3382,42,190820,102,783,N,958,4000,112000,108101,0.2395,Active,non-default,FL,"40,171",1
3383,47,174800,95,678,N,951,3279,109000,108120,0.290027,Active,non-default,NC,"39,000",1
3384,28,215500,100,736,N,1795,4106,110000,108207,0.437165,Active,non-default,TN,"38,550",1
3385,33,284000,80,785,N,1054,2769,109000,108250,0.380643,Active,non-default,FL,"40,171",1
3386,37,196000,79,633,Y,1136,1808,111000,108322,0.628319,Active,non-default,GA,"43,217",1
3387,37,106000,100,540,Y,2134,4924,110000,108379,0.433387,Active,non-default,GA,"43,217",0
3388,29,199900,80,568,Y,1346,2059,111000,108400,0.653715,Active,non-default,NC,"39,000",1
3389,30,86000,100,700,N,1289,4946,111000,108500,0.260615,Active,non-default,TN,"38,550",0
3390,32,206200,95,630,N,985,3378,110000,108500,0.291593,Active,non-default,TX,"41,275",1
3391,35,160050,97,645,N,1113,2421,111000,108580,0.459727,Active,non-default,TX,"41,275",1
3392,37,249600,80,693,Y,714,2000,134000,108700,0.357,Active,non-default,OR,"42,617",1
3393,35,160000,97,779,Y,1184,2229,108900,108900,0.53118,Active,non-default,IA,"43,042",1
3394,30,92000,100,746,Y,1674,4451,112000,108900,0.376095,Active,non-default,FL,"40,171",0
3395,29,147250,95,784,N,673,2685,120200,108900,0.250652,Active,non-default,SC,"39,326",1
3396,39,263200,80,672,N,0,5025,112500,108900,0,Active,non-default,TX,"41,275",1
3397,35,45000,90,680,N,0,6495,110000,108900,0,Active,non-default,AL,"38,111",0
3398,35,175000,100,722,Y,866,2958,109000,108950,0.292765,Active,non-default,TN,"38,550",1
3399,28,209950,100,600,Y,1246,1918,112800,108990,0.649635,Active,non-default,GA,"43,217",1
3400,32,113958,98,712,N,2044,5583,115000,109000,0.366111,Active,non-default,TN,"38,550",0
3401,27,149600,100,690,N,806,3750,121500,109000,0.214933,Active,non-default,IL,"45,787",1
3402,27,121250,100,759,N,1953,4200,109000,109000,0.465,Active,non-default,TX,"41,275",1
3403,43,221000,100,704,N,1601,7845,118500,109000,0.204079,Active,non-default,TX,"41,275",1
3404,67,250000,63,550,N,774,1845,109000,109000,0.419512,Active,non-default,NC,"39,000",1
3405,39,212000,80,606,Y,0,1872,115000,109000,0,Active,non-default,KS,"43,725",1
3406,33,156878,90,696,N,1056,2064,107880,109000,0.511628,Active,non-default,MO,"43,988",1
3407,37,156750,95,689,N,2603,4570,109500,109000,0.569584,Active,non-default,MI,"44,476",1
3408,37,126000,95,642,N,2011,4973,109000,109000,0.404384,Active,non-default,NV,"46,984",1
3409,37,170000,59,639,N,1396,3569,109000,109000,0.391146,Active,non-default,GA,"43,217",1
3410,29,255000,100,770,N,1033,3084,109000,109000,0.334955,Active,non-default,IL,"45,787",1
3411,45,55100,95,682,Y,1855,3373,115000,109000,0.549956,Active,non-default,WA,"48,688",0
3412,37,181250,95,771,Y,2239,4071,109000,109000,0.549988,Active,non-default,TX,"41,275",1
3413,32,62000,90,689,N,1363,3823,109000,109000,0.356526,Active,non-default,AL,"38,111",0
3414,34,276000,80,536,N,670,1520,110000,109000,0.440789,Active,non-default,GA,"43,217",1
3415,30,125095,97,607,Y,1683,3649,113000,109000,0.461222,Active,non-default,TX,"41,275",1
3416,43,146950,97,772,N,1361,3917,112000,109000,0.34746,Active,non-default,OH,"44,160",1
3417,47,294500,95,599,N,815,2336,110000,109124,0.348887,Active,non-default,NC,"39,000",1
3418,41,191500,86,785,Y,1125,2800,110500,109180,0.401786,Active,non-default,FL,"40,171",1
3419,52,155000,100,575,N,767,2022,112000,109250,0.379327,Active,non-default,MO,"43,988",1
3420,36,182091,102,577,Y,1460,3750,110000,109400,0.389333,Active,non-default,FL,"40,171",1
3421,42,139500,90,746,N,1497,6136,114000,109450,0.24397,Active,non-default,MI,"44,476",1
3422,30,213150,102,664,Y,813,1900,110000,109500,0.427895,Active,non-default,FL,"40,171",1
3423,23,108600,97,741,N,1291,3960,110000,109500,0.32601,Active,non-default,AZ,"42,590",0
3424,32,139650,95,731,Y,1011,1475,109500,109500,0.685424,Active,non-default,FL,"40,171",1
3425,27,117800,95,673,N,1047,3400,110500,109500,0.307941,Active,non-default,NC,"39,000",1
3426,40,284800,80,801,Y,677,2080,109500,109500,0.325481,Active,non-default,MT,"35,201",1
3427,37,160000,100,681,Y,1312,3460,110000,109525,0.379191,Active,non-default,NC,"39,000",1
3428,26,145000,100,670,N,1053,4150,112000,109540,0.253735,Active,non-default,TX,"41,275",1
3429,35,144000,90,767,Y,1621,3451,122000,109625,0.469719,Active,non-default,FL,"40,171",1
3430,37,105000,100,613,N,1969,4790,110000,109665,0.411065,Active,non-default,TX,"41,275",0
3431,29,175000,100,503,Y,1642,2708,112000,109900,0.606352,Active,non-default,LA,"35,523",1
3432,33,136900,100,640,N,1441,3576,110000,109900,0.402964,Active,non-default,IL,"45,787",1
3433,30,154200,100,691,Y,1014,2919,117000,109900,0.347379,Active,non-default,MD,"56,763",1
3434,48,200000,100,705,N,1728,5934,112000,109900,0.291203,Active,non-default,NY,"44,228",1
3435,41,260200,100,643,N,1092,3444,111000,109900,0.317073,Active,non-default,GA,"43,217",1
3436,54,129750,100,774,N,2209,5450,113000,109900,0.405321,Active,non-default,TX,"41,275",1
3437,49,302000,100,673,Y,1994,5492,111000,109900,0.363074,Active,non-default,IN,"43,003",1
3438,27,246300,100,661,N,757,2083,110000,109900,0.363418,Active,non-default,OK,"38,281",1
3439,33,278081,102,672,Y,1120,3437,114000,109900,0.325866,Active,non-default,GA,"43,217",1
3440,32,125860,102,727,Y,1210,2867,111000,109900,0.422044,Active,non-default,TX,"41,275",1
3441,37,179100,90,589,Y,779,2043,115000,109900,0.381302,Active,non-default,GA,"43,217",1
3442,47,128700,90,728,N,1522,4571,132000,109900,0.332969,Active,non-default,NC,"39,000",0
3443,37,133000,95,740,N,1237,3639,110000,109900,0.339929,Active,non-default,PA,"44,286",1
3444,24,71150,95,757,N,944,1937,110000,109900,0.487352,Active,non-default,GA,"43,217",0
3445,28,166000,100,656,N,940,1626,115000,109900,0.578106,Active,non-default,FL,"40,171",1
3446,37,135200,80,657,N,814,3308,110000,109900,0.24607,Active,non-default,AL,"38,111",1
3447,29,132000,71,655,Y,1618,2548,112000,109900,0.635008,Active,non-default,FL,"40,171",1
3448,24,111550,97,613,Y,1321,4892,118000,109900,0.270033,Active,non-default,GA,"43,217",0
3449,27,161100,90,702,Y,1487,2342,113500,109900,0.634927,Active,non-default,OH,"44,160",1
3450,35,291150,95,644,N,0,5025,110000,109900,0,Active,non-default,PA,"44,286",1
3451,27,209000,95,639,Y,1417,2550,110000,109900,0.555686,Active,non-default,GA,"43,217",1
3452,24,124000,80,682,N,1823,2005,110000,109921,0.909227,Active,non-default,VA,"53,275",1
3453,37,97500,100,709,Y,3108,7105,110000,110000,0.437438,Active,non-default,FL,"40,171",0
3454,26,119450,98,628,Y,1699,6293,115000,110000,0.269983,Active,non-default,MI,"44,476",1
3455,25,125665,100,638,Y,1666,2903,127000,110000,0.573889,Active,non-default,GA,"43,217",0
3456,26,141550,98,680,N,1104,3354,120000,110000,0.329159,Active,non-default,FL,"40,171",1
3457,34,175500,99,587,Y,1264,3437,111500,110000,0.367763,Active,non-default,FL,"40,171",1
3458,38,119500,100,785,N,1266,6672,123000,110000,0.189748,Active,non-default,LA,"35,523",0
3459,29,160765,100,672,Y,1173,3574,111500,110000,0.328204,Active,non-default,MO,"43,988",1
3460,56,125350,100,679,N,2076,5543,110000,110000,0.374526,Active,non-default,NC,"39,000",1
3461,21,202240,100,648,N,1283,3109,110000,110000,0.412673,Active,non-default,KY,"37,396",1
3462,30,185250,98,756,N,831,4500,110000,110000,0.184667,Active,non-default,IL,"45,787",1
3463,29,140595,100,631,N,952,2167,111000,110000,0.439317,Active,non-default,GA,"43,217",1
3464,36,101000,100,731,N,1270,5708,110000,110000,0.222495,Active,non-default,OH,"44,160",0
3465,23,133415,100,614,Y,1550,5231,110000,110000,0.29631,Active,non-default,FL,"40,171",1
3466,38,153265,102,660,Y,924,2236,120000,110000,0.413238,Active,non-default,NC,"39,000",1
3467,25,213790,100,758,N,1748,2667,112000,110000,0.655418,Active,non-default,IL,"45,787",1
3468,34,211627,102,761,N,778,3001,110000,110000,0.259247,Active,non-default,MO,"43,988",1
3469,39,175000,73,666,N,1869,3392,110000,110000,0.551002,Active,non-default,TX,"41,275",1
3470,37,256025,95,583,Y,978,3041,110000,110000,0.321605,Active,non-default,IL,"45,787",1
3471,37,127200,95,667,N,1708,4811,110000,110000,0.35502,Active,non-default,WI,"47,220",1
3472,41,179673,97,646,Y,2200,3741,110000,110000,0.588078,Active,non-default,FL,"40,171",1
3473,26,147750,90,750,N,1877,4071,110000,110000,0.461066,Active,non-default,MS,"33,659",1
3474,37,250000,100,727,N,1661,2572,110000,110000,0.645801,Active,non-default,OK,"38,281",1
3475,33,139550,95,688,N,859,3667,110000,110000,0.234251,Active,non-default,TX,"41,275",1
3476,35,103200,80,726,Y,996,2080,113000,110000,0.478846,Active,non-default,LA,"35,523",0
3477,31,180000,72,720,N,3629,14420,112000,110000,0.251664,Active,non-default,TX,"41,275",1
3478,47,322000,68,787,N,847,5025,110000,110000,0.168568,Active,non-default,NC,"39,000",1
3479,32,105750,90,709,Y,1547,4006,113000,110000,0.386171,Active,non-default,WI,"47,220",0
3480,21,267750,87,625,N,1163,36447,139000,110000,0.031909,Active,non-default,NC,"39,000",1
3481,58,165700,95,776,N,1778,4100,112000,110000,0.433659,Active,non-default,TX,"41,275",1
3482,30,109000,91,719,N,1142,2855,116000,110000,0.4,Active,non-default,DE,"50,152",0
3483,24,132500,94,668,Y,1917,4324,110000,110000,0.44334,Active,non-default,OH,"44,160",1
3484,36,107670,97,672,N,2547,6908,110000,110000,0.368703,Active,non-default,FL,"40,171",0
3485,50,133850,97,636,N,1285,4459,113000,110000,0.288181,Active,non-default,FL,"40,171",1
3486,37,163700,100,650,N,1160,2763,113000,110000,0.419834,Active,non-default,NE,"44,623",1
3487,37,217000,100,747,N,1391,3483,120000,110000,0.399368,Active,non-default,MI,"44,476",1
3488,37,322700,95,752,N,1454,3571,110000,110000,0.407169,Active,non-default,MO,"43,988",1
3489,37,109200,80,655,N,0,3209,110000,110000,0,Active,non-default,PA,"44,286",0
3490,29,142405,95,640,Y,1346,3791,113000,110000,0.355051,Active,non-default,VA,"53,275",1
3491,31,128250,95,667,N,1548,2667,110500,110000,0.580427,Active,non-default,MD,"56,763",1
3492,36,196800,80,788,N,1020,2321,110000,110000,0.439466,Active,non-default,MN,"55,914",1
3493,30,118250,95,630,N,1124,3500,114000,110000,0.321143,Active,non-default,VA,"53,275",1
3494,43,110250,80,728,N,1787,3937,110000,110000,0.453899,Active,non-default,AL,"38,111",1
3495,37,125162,95,687,N,1281,3320,111001,110001,0.385843,Active,non-default,SC,"39,326",1
3496,34,139000,100,668,Y,731,2666,111000,110075,0.274194,Active,non-default,OK,"38,281",1
3497,37,108000,90,791,N,1102,3518,110100,110100,0.313246,Active,non-default,CO,"51,022",0
3498,33,174650,85,562,Y,1362,3115,111000,110250,0.437239,Active,non-default,GA,"43,217",1
3499,24,129900,97,583,Y,872,2958,115000,110361,0.294794,Active,non-default,GA,"43,217",1
3500,36,114000,95,516,Y,943,2710,111000,110619,0.34797,Active,non-default,NC,"39,000",1
3501,32,148800,100,710,N,1792,4506,111000,110713,0.397692,Active,non-default,NV,"46,984",1
3502,26,138400,80,762,N,1304,3120,115500,110750,0.417949,Active,non-default,GA,"43,217",1
3503,37,139000,100,651,N,1239,4167,110800,110800,0.297336,Active,non-default,WV,"32,589",1
3504,37,266000,95,679,Y,919,2167,111000,110900,0.424089,Active,non-default,FL,"40,171",1
3505,43,202500,90,501,Y,1659,3541,111000,110963,0.468512,Active,non-default,GA,"43,217",1
3506,50,227950,95,602,Y,828,2563,114000,110980,0.323059,Active,non-default,NC,"39,000",1
3507,35,68000,100,750,N,2927,2930,111000,111000,0.998976,Active,non-default,GA,"43,217",0
3508,25,145600,98,775,N,2631,4061,111000,111000,0.64787,Active,non-default,MD,"56,763",1
3509,25,127458,97,675,N,861,5204,111000,111000,0.16545,Active,non-default,OH,"44,160",1
3510,28,309000,100,720,Y,2694,6000,111000,111000,0.449,Active,non-default,FL,"40,171",1
3511,37,166300,90,779,N,1341,3068,111000,111000,0.437093,Active,non-default,IN,"43,003",1
3512,25,167170,95,709,Y,1415,3365,112000,111000,0.420505,Active,non-default,GA,"43,217",1
3513,38,129571,90,556,N,1076,1981,111000,111000,0.54316,Active,non-default,GA,"43,217",1
3514,32,250000,93,634,N,1736,4124,111000,111000,0.420951,Active,non-default,NC,"39,000",1
3515,38,139900,100,774,N,1328,2319,111000,111000,0.572661,Active,non-default,IL,"45,787",1
3516,38,115200,90,568,Y,1088,2685,111000,111000,0.405214,Active,non-default,VA,"53,275",1
3517,62,178500,95,712,Y,1371,2083,111000,111000,0.658185,Active,non-default,MI,"44,476",1
3518,37,60000,100,673,N,0,5000,110000,111000,0,Active,non-default,TX,"41,275",0
3519,37,150000,38,701,Y,969,3309,114000,111000,0.292838,Active,non-default,IL,"45,787",1
3520,26,146800,80,747,Y,1444,2808,112500,111000,0.514245,Active,non-default,OH,"44,160",1
3521,35,270000,83,548,Y,912,2142,116000,111200,0.42577,Active,non-default,GA,"43,217",1
3522,35,159450,100,561,Y,1112,2719,121000,111350,0.408974,Active,non-default,NC,"39,000",1
3523,40,85500,95,806,N,852,2333,116500,111350,0.365195,Active,non-default,MI,"44,476",0
3524,37,216000,80,584,Y,904,1960,112000,111370,0.461224,Active,non-default,IN,"43,003",1
3525,54,114500,98,541,N,888,1873,115000,111400,0.474106,Active,non-default,TN,"38,550",0
3526,51,322700,93,766,N,0,5025,113000,111400,0,Active,non-default,TN,"38,550",1
3527,35,85000,100,689,N,1018,2643,112000,111485,0.385168,Active,non-default,AZ,"42,590",0
3528,57,322700,96,756,N,835,2247,111500,111500,0.371607,Active,non-default,OH,"44,160",1
3529,52,132100,100,646,N,3174,7367,108000,111500,0.43084,Active,non-default,GA,"43,217",1
3530,34,153900,100,665,N,2251,5247,111500,111500,0.429007,Active,non-default,TN,"38,550",1
3531,37,151500,95,796,Y,1299,3206,113000,111500,0.405178,Active,non-default,OR,"42,617",1
3532,32,172300,95,633,Y,0,5025,117000,111500,0,Active,non-default,MN,"55,914",1
3533,30,94500,90,766,Y,1467,3280,111500,111500,0.447256,Active,non-default,VA,"53,275",0
3534,46,300000,80,767,N,3718,10915,112800,111500,0.340632,Active,non-default,NC,"39,000",1
3535,37,297000,90,710,Y,1139,2000,111737,111737,0.5695,Active,non-default,NC,"39,000",1
3536,37,95000,100,660,N,1383,2516,112000,111811,0.549682,Active,non-default,NC,"39,000",0
3537,39,146200,97,719,N,890,4200,112000,111900,0.211905,Active,non-default,SC,"39,326",1
3538,37,72900,100,595,N,1908,3472,111900,111900,0.549539,Active,non-default,TN,"38,550",0
3539,44,99900,100,776,N,2127,5363,112000,111932,0.396606,Active,non-default,TX,"41,275",0
3540,49,189400,100,540,Y,893,2166,112000,112000,0.412281,Active,non-default,GA,"43,217",1
3541,25,131000,100,673,Y,1438,3360,113000,112000,0.427976,Active,non-default,FL,"40,171",1
3542,34,100000,100,691,N,1955,2253,112000,112000,0.867732,Active,non-default,MI,"44,476",0
3543,37,144000,100,668,Y,1020,3120,118000,112000,0.326923,Active,non-default,GA,"43,217",1
3544,37,147200,95,612,Y,1063,1954,129000,112000,0.544012,Active,non-default,FL,"40,171",1
3545,37,176700,95,777,N,1650,5241,112000,112000,0.314825,Active,non-default,WA,"48,688",1
3546,37,101500,94,696,N,1833,5434,115000,112000,0.337321,Active,non-default,TX,"41,275",0
3547,37,91360,80,757,N,1708,3717,112000,112000,0.45951,Active,non-default,OH,"44,160",0
3548,28,110700,90,717,N,1731,16566,112000,112000,0.104491,Active,non-default,GA,"43,217",0
3549,36,122000,82,782,N,1641,2773,113000,112000,0.591778,Active,non-default,TX,"41,275",1
3550,39,222000,95,582,Y,1151,2785,112000,112000,0.413285,Active,non-default,FL,"40,171",1
3551,37,216000,90,566,Y,1436,3611,112000,112000,0.397674,Active,non-default,GA,"43,217",1
3552,37,184500,100,676,N,1449,2140,112000,112000,0.677103,Active,non-default,CA,"49,894",1
3553,29,101900,100,641,N,1394,3318,115000,112000,0.420133,Active,non-default,TN,"38,550",0
3554,26,99376,97,646,Y,1588,4000,120500,112000,0.397,Active,non-default,MO,"43,988",0
3555,20,186350,90,737,N,1213,42409,112500,112000,0.028602,Active,non-default,NC,"39,000",1
3556,51,268000,80,539,Y,857,2268,115000,112000,0.377866,Active,non-default,VA,"53,275",1
3557,28,185440,80,636,N,1641,3752,112000,112000,0.437367,Active,non-default,FL,"40,171",1
3558,27,172900,95,655,Y,2892,5025,112000,112000,0.575559,Active,non-default,MO,"43,988",1
3559,22,142400,80,655,N,1635,4419,112000,112000,0.369993,Active,non-default,DE,"50,152",1
3560,48,106200,90,607,Y,960,3495,112000,112000,0.274678,Active,non-default,AZ,"42,590",0
3561,39,291228,90,671,N,0,5025,112000,112000,0,Active,non-default,MI,"44,476",1
3562,37,164250,90,606,Y,1260,2931,112000,112000,0.429887,Active,non-default,IN,"43,003",1
3563,25,186100,80,599,Y,723,1560,112000,112000,0.463462,Active,non-default,FL,"40,171",1
3564,39,210105,102,685,N,1212,2652,113000,112001,0.457014,Active,non-default,ID,"42,519",1
3565,31,122000,95,613,N,3377,5536,118000,112100,0.610007,Active,non-default,TX,"41,275",1
3566,33,125500,100,651,N,1710,3405,115000,112147,0.502203,Active,non-default,FL,"40,171",1
3567,47,141998,102,539,Y,839,1648,112800,112150,0.509102,Active,non-default,GA,"43,217",1
3568,27,126127,101,759,N,1487,5404,115000,112250,0.275167,Active,non-default,AZ,"42,590",1
3569,32,245900,95,731,Y,908,2170,112500,112303,0.418433,Active,non-default,GA,"43,217",1
3570,40,144700,97,634,N,935,4507,112500,112500,0.207455,Active,non-default,SC,"39,326",1
3571,37,148070,100,671,N,1859,5011,112500,112500,0.370984,Active,non-default,FL,"40,171",1
3572,26,134000,100,769,Y,1173,6120,112500,112500,0.191667,Active,non-default,TN,"38,550",1
3573,47,98505,90,771,N,1316,2738,112500,112500,0.480643,Active,non-default,TN,"38,550",0
3574,52,133650,90,671,N,856,2083,113000,112500,0.410946,Active,non-default,NC,"39,000",1
3575,35,142000,100,691,N,3098,5229,112501,112501,0.592465,Active,non-default,MI,"44,476",1
3576,40,53000,100,694,N,1190,6250,117000,112591,0.1904,Active,non-default,TX,"41,275",0
3577,34,261000,90,575,N,1925,3836,112670,112670,0.501825,Active,non-default,NE,"44,623",1
3578,75,232750,95,669,N,1010,9900,140000,112700,0.10202,Active,non-default,NV,"46,984",1
3579,48,117000,100,669,N,1300,3802,115000,112900,0.341925,Active,non-default,FL,"40,171",1
3580,45,75000,100,725,N,1459,5355,114000,112900,0.272456,Active,non-default,GA,"43,217",0
3581,38,103428,102,610,N,991,2848,112900,112900,0.347963,Active,non-default,NC,"39,000",0
3582,37,175000,100,717,N,956,3700,117000,112900,0.258378,Active,non-default,OK,"38,281",1
3583,37,277350,67,551,Y,1305,1607,116000,112900,0.812072,Active,non-default,FL,"40,171",1
3584,35,128000,80,801,N,831,2543,113000,112900,0.326779,Active,non-default,MO,"43,988",1
3585,42,132200,68,580,Y,1051,2678,114000,112900,0.392457,Active,non-default,TX,"41,275",1
3586,44,126110,95,756,Y,1515,4862,113700,112960,0.3116,Active,non-default,FL,"40,171",1
3587,28,140000,88,756,Y,2175,3524,115000,112990,0.617196,Active,non-default,TN,"38,550",1
3588,37,309600,80,689,Y,831,1290,117000,112999,0.644186,Active,non-default,GA,"43,217",1
3589,44,130961,100,661,N,2232,4769,115000,113000,0.468023,Active,non-default,MI,"44,476",1
3590,26,185520,100,782,N,1232,2583,113000,113000,0.476965,Active,non-default,IN,"43,003",1
3591,23,52500,100,761,N,600,6793,113000,113000,0.088326,Active,non-default,NV,"46,984",0
3592,34,133000,100,759,N,1445,6079,111500,113000,0.237704,Active,non-default,PA,"44,286",1
3593,70,268650,95,632,Y,1006,1387,113000,113000,0.725306,Active,non-default,FL,"40,171",1
3594,26,112500,100,761,N,1540,6624,113000,113000,0.232488,Active,non-default,OK,"38,281",0
3595,41,129100,95,762,Y,996,1532,119000,113000,0.650131,Active,non-default,FL,"40,171",1
3596,48,223250,95,540,Y,1649,3730,113000,113000,0.442091,Active,non-default,FL,"40,171",1
3597,56,124500,100,597,N,1191,3433,113000,113000,0.346927,Active,non-default,GA,"43,217",1
3598,41,322700,79,697,N,0,5025,113000,113000,0,Active,non-default,CA,"49,894",1
3599,23,132430,95,673,N,1181,3900,113000,113000,0.302821,Active,non-default,AL,"38,111",1
3600,62,300000,71,717,Y,1007,1686,118000,113000,0.597272,Active,non-default,FL,"40,171",1
3601,48,80910,90,737,N,881,2253,116000,113000,0.391034,Active,non-default,MO,"43,988",0
3602,29,91200,95,686,N,643,3976,114000,113000,0.16172,Active,non-default,UT,"50,614",0
3603,28,185000,74,589,N,777,2452,113000,113000,0.316884,Active,non-default,NC,"39,000",1
3604,43,255000,75,697,N,0,3500,115000,113000,0,Active,non-default,MI,"44,476",1
3605,22,68000,100,555,N,1309,6067,120000,113042,0.215757,Active,non-default,GA,"43,217",0
3606,35,228000,80,685,Y,1145,2082,116000,113095,0.549952,Active,non-default,PA,"44,286",1
3607,42,128050,92,570,Y,1040,2508,120000,113100,0.414673,Active,non-default,OH,"44,160",1
3608,27,223140,98,753,N,994,2309,113500,113250,0.430489,Active,non-default,IL,"45,787",1
3609,39,257650,100,778,Y,1119,3035,130000,113250,0.368699,Active,non-default,OH,"44,160",1
3610,46,150000,100,670,N,942,2574,120000,113300,0.365967,Active,non-default,GA,"43,217",1
3611,44,281000,99,631,N,1211,2973,118000,113300,0.407333,Active,non-default,WI,"47,220",1
3612,34,279125,102,710,Y,1468,2509,122000,113300,0.585094,Active,non-default,TN,"38,550",1
3613,24,119000,100,682,N,2461,6766,113400,113400,0.36373,Active,non-default,AR,"33,948",1
3614,40,242250,95,661,N,701,5025,123000,113400,0.139511,Active,non-default,FL,"40,171",1
3615,37,96000,80,661,Y,1942,6000,114000,113400,0.323667,Active,non-default,MI,"44,476",0
3616,56,149000,90,653,Y,1635,3184,114000,113420,0.513505,Active,non-default,TX,"41,275",1
3617,29,135800,97,720,N,2500,4912,113500,113500,0.508958,Active,non-default,MI,"44,476",1
3618,28,107350,95,615,Y,1152,3558,113500,113500,0.323777,Active,non-default,OH,"44,160",0
3619,46,284000,100,716,N,1252,3012,113600,113600,0.415671,Active,non-default,OH,"44,160",1
3620,54,104000,80,686,N,4155,7479,115000,113700,0.555556,Active,non-default,MO,"43,988",0
3621,25,139000,99,670,Y,1454,4008,115000,113798,0.362774,Active,non-default,GA,"43,217",1
3622,47,128250,95,573,N,1211,2375,114000,113800,0.509895,Active,non-default,GA,"43,217",1
3623,30,139500,90,559,Y,866,3300,114000,113800,0.262424,Active,non-default,FL,"40,171",1
3624,35,152000,100,664,Y,984,3169,115000,113900,0.310508,Active,non-default,MI,"44,476",1
3625,51,171069,99,619,Y,1087,4749,114000,113900,0.22889,Active,non-default,SC,"39,326",1
3626,41,286500,100,660,Y,981,3055,114000,113900,0.321113,Active,non-default,AZ,"42,590",1
3627,37,175750,95,624,Y,1343,2191,115000,113900,0.612962,Active,non-default,IL,"45,787",1
3628,24,146300,95,751,N,1176,3616,114000,113900,0.325221,Active,non-default,NC,"39,000",1
3629,29,133000,100,763,N,1067,4833,114000,114000,0.220774,Active,non-default,MO,"43,988",1
3630,34,145500,100,770,N,1226,3033,114000,114000,0.40422,Active,non-default,GA,"43,217",1
3631,32,203500,99,786,N,1777,4700,114000,114000,0.378085,Active,non-default,PA,"44,286",1
3632,36,56000,100,622,N,1667,5962,115000,114000,0.279604,Active,non-default,OK,"38,281",0
3633,25,151300,96,609,N,2393,5703,115000,114000,0.419604,Active,non-default,WA,"48,688",1
3634,37,106000,95,677,N,1063,4600,114000,114000,0.231087,Active,non-default,AR,"33,948",0
3635,43,117722,90,568,N,1424,3120,114000,114000,0.45641,Active,non-default,GA,"43,217",1
3636,49,116500,95,595,Y,961,2845,114000,114000,0.337786,Active,non-default,MD,"56,763",1
3637,37,229387,100,733,N,955,2500,112000,114000,0.382,Active,non-default,MD,"56,763",1
3638,50,199500,95,613,Y,1690,1769,117600,114000,0.955342,Active,non-default,FL,"40,171",1
3639,31,159950,95,739,Y,749,1991,114000,114000,0.376193,Active,non-default,WA,"48,688",1
3640,28,201400,95,553,Y,1512,5125,114000,114000,0.295024,Active,non-default,FL,"40,171",1
3641,39,322700,84,626,N,0,5025,114000,114000,0,Active,non-default,MI,"44,476",1
3642,39,215000,86,601,Y,1359,2033,115000,114000,0.66847,Active,non-default,FL,"40,171",1
3643,55,138780,90,545,N,1342,3143,115000,114000,0.426981,Active,non-default,GA,"43,217",1
3644,32,94900,83,663,N,1955,5344,114000,114000,0.365831,Active,non-default,MS,"33,659",0
3645,23,143450,95,689,Y,1733,3182,115000,114000,0.544626,Active,non-default,TX,"41,275",1
3646,30,153160,80,521,N,1155,5266,114000,114000,0.219332,Active,non-default,MI,"44,476",1
3647,45,150300,90,648,Y,1720,3498,114000,114000,0.49171,Active,non-default,FL,"40,171",1
3648,34,231900,80,690,N,812,2558,114000,114000,0.317435,Active,non-default,GA,"43,217",1
3649,37,191200,80,598,N,897,2442,114500,114021,0.367322,Active,non-default,GA,"43,217",1
3650,35,265295,95,585,N,862,1798,117000,114025,0.479422,Active,non-default,GA,"43,217",1
3651,34,182700,102,771,N,1029,2906,114500,114172,0.354095,Active,non-default,SC,"39,326",1
3652,35,234000,90,717,Y,1548,4690,114500,114205,0.330064,Active,non-default,FL,"40,171",1
3653,37,160550,80,569,Y,973,3064,114250,114250,0.317559,Active,non-default,TN,"38,550",1
3654,47,252000,90,627,N,0,5025,115000,114300,0,Active,non-default,NY,"44,228",1
3655,31,85500,95,621,Y,2311,3988,115000,114330,0.579488,Active,non-default,GA,"43,217",0
3656,33,94525,95,691,N,1590,4429,114500,114400,0.358998,Active,non-default,OH,"44,160",0
3657,26,230700,95,737,N,838,2387,118500,114400,0.351068,Active,non-default,GA,"43,217",1
3658,51,139500,100,724,N,1671,2947,115000,114403,0.567017,Active,non-default,IN,"43,003",1
3659,33,158105,100,782,Y,1523,4915,115000,114428,0.309868,Active,non-default,AL,"38,111",1
3660,32,79600,80,684,N,1787,8334,115000,114500,0.214423,Active,non-default,TX,"41,275",0
3661,24,87000,100,529,Y,1934,4058,117000,114500,0.476589,Active,non-default,TX,"41,275",0
3662,37,320000,80,636,N,0,5025,114500,114500,0,Active,non-default,MO,"43,988",1
3663,44,136916,92,802,Y,1083,3000,119000,114500,0.361,Active,non-default,VA,"53,275",1
3664,49,112000,80,677,Y,0,4800,118000,114500,0,Active,non-default,TX,"41,275",0
3665,29,130600,95,644,N,1697,4587,120000,114500,0.369959,Active,non-default,MO,"43,988",1
3666,37,135900,100,676,Y,1183,2139,115000,114528,0.553062,Active,non-default,IN,"43,003",1
